,Point,Class1 Parzen,Class1 kNN,Class1 Prior,Class1 Posterior Prob Parzen,Class1 Posterior Prob kNN,Class2 Parzen,Class2 kNN,Class2 Prior,Class2 Posterior Prob Parzen,Class2 Posterior Prob kNN
411,"3.260103753, 2.004730225",3.224084200200927e-72,0.004143406958533548,0.5,0.002071703479266774,0.002071703479266774,0.036509350817652976,0.07141716571978575,0.5,0.035708582859892875,0.035708582859892875
412,"2.818546937, 0.260247551",3.4455546520460346e-51,0.004642540487294907,0.5,0.0023212702436474536,0.0023212702436474536,0.03326629572117194,0.07343259123475006,0.5,0.03671629561737503,0.03671629561737503
413,"1.000195863, 0.537356946",1.3710142317820138e-37,0.005533640305391106,0.5,0.002766820152695553,0.002766820152695553,0.02814568997863316,0.06359441604817997,0.5,0.03179720802408999,0.03179720802408999
414,"-0.020031267, 1.384803933",1.6133567057457266e-30,0.0061312201483661325,0.5,0.0030656100741830662,0.0030656100741830662,0.01226428381017307,0.049566564458080914,0.5,0.024783282229040457,0.024783282229040457
415,"1.793406521, -0.803804519",4.813296519858592e-34,0.005442411009796993,0.5,0.0027212055048984967,0.0027212055048984967,0.01366077286930412,0.04062974727743647,0.5,0.020314873638718235,0.020314873638718235
416,"3.304448818, 3.681827811",2.7045391717432127e-81,0.0038707435494403073,0.5,0.0019353717747201537,0.0019353717747201537,0.01032072513912683,0.03935193985719169,0.5,0.019675969928595844,0.019675969928595844
417,"2.272259718, 2.768553683",1.5045560430110425e-61,0.004425457888819627,0.5,0.0022127289444098136,0.0022127289444098136,0.018089096301100914,0.05050802918794834,0.5,0.02525401459397417,0.02525401459397417
418,"2.264501055, 1.656001866",6.556482542480383e-57,0.004637411800269746,0.5,0.002318705900134873,0.002318705900134873,0.03790033423191669,0.07100783420261433,0.5,0.03550391710130717,0.03550391710130717
419,"0.387535477, -0.43038806",6.145601908939559e-28,0.006329867273108719,0.5,0.0031649336365543596,0.0031649336365543596,0.01580011700425537,0.0500802799062874,0.5,0.0250401399531437,0.0250401399531437
420,"2.15676457, 1.643876811",1.7538362442701872e-55,0.004696437671061337,0.5,0.0023482188355306685,0.0023482188355306685,0.0369884447921849,0.06765410548390903,0.5,0.033827052741954515,0.033827052741954515
421,"0.933312201, 0.278295657",5.383019460360954e-36,0.005725617138532351,0.5,0.0028628085692661755,0.0028628085692661755,0.02888214852283559,0.06778896993691443,0.5,0.03389448496845721,0.03389448496845721
422,"1.455581062, 0.321656463",1.1657081873732935e-40,0.005391007430357207,0.5,0.0026955037151786035,0.0026955037151786035,0.03196387064971015,0.06506129756551789,0.5,0.03253064878275894,0.03253064878275894
423,"1.335227966, -0.456741832",2.3516981890401206e-33,0.005660037755667008,0.5,0.002830018877833504,0.002830018877833504,0.024438876808276055,0.06131989740652884,0.5,0.03065994870326442,0.03065994870326442
424,"2.067108488, 2.37641591",3.7852272797413237e-57,0.004635398298527274,0.5,0.002317699149263637,0.002317699149263637,0.02554492471613103,0.06240620160153496,0.5,0.03120310080076748,0.03120310080076748
425,"2.797085056, 0.264269797",5.0140947587771365e-51,0.00464939325733089,0.5,0.002324696628665445,0.002324696628665445,0.033840496587982466,0.07523006008578599,0.5,0.037615030042892995,0.037615030042892995
426,"1.712059922, 0.801655805",2.686436844175876e-46,0.005068479674881912,0.5,0.002534239837440956,0.002534239837440956,0.03695186400365153,0.07096930453669274,0.5,0.03548465226834637,0.03548465226834637
427,"4.616432957, 1.139171042",3.136434561197345e-79,0.0038010032586833823,0.5,0.0019005016293416911,0.0019005016293416911,0.007446041415193132,0.030236847359116754,0.5,0.015118423679558377,0.015118423679558377
428,"3.444152653, 2.465226516",3.839734078348665e-77,0.004002812882775941,0.5,0.0020014064413879703,0.0020014064413879703,0.026927189656101528,0.059419416995755994,0.5,0.029709708497877997,0.029709708497877997
429,"-0.586033901, 0.617481995",1.344278435418372e-23,0.006899694854424688,0.5,0.003449847427212344,0.003449847427212344,0.006408115368365764,0.031127224965049632,0.5,0.015563612482524816,0.015563612482524816
430,"2.768095278, 0.469490714",1.240247087965618e-52,0.004625241415446262,0.5,0.002312620707723131,0.002312620707723131,0.040379172510179744,0.10179682040217326,0.5,0.05089841020108663,0.05089841020108663
431,"2.412723508, 2.270119129",2.346215989224797e-61,0.004470336309760823,0.5,0.0022351681548804115,0.0022351681548804115,0.031858067054194646,0.06332335497932234,0.5,0.03166167748966117,0.03166167748966117
432,"2.61354081, 1.983820431",5.537364855447473e-63,0.004407426344262527,0.5,0.0022037131721312636,0.0022037131721312636,0.0385172136000815,0.0784331265620687,0.5,0.03921656328103435,0.03921656328103435
433,"3.062656964, 0.217918966",3.939149264986953e-53,0.004563471428798866,0.5,0.002281735714399433,0.002281735714399433,0.025786345882299652,0.06409501750181242,0.5,0.03204750875090621,0.03204750875090621
434,"0.21148837, 1.760980071",9.648548564803573e-34,0.005860838089318275,0.5,0.0029304190446591376,0.0029304190446591376,0.015604054517443905,0.04579394516934445,0.5,0.022896972584672225,0.022896972584672225
435,"2.033531762, 1.100253672",2.0485995133042496e-51,0.0048025325219141395,0.5,0.0024012662609570697,0.0024012662609570697,0.04189207977646531,0.06835170670486473,0.5,0.03417585335243237,0.03417585335243237
436,"0.49598679, 0.512244463",1.6195132188787924e-32,0.005864233528564457,0.5,0.0029321167642822285,0.0029321167642822285,0.023133715125260544,0.0578994676484516,0.5,0.0289497338242258,0.0289497338242258
437,"2.756384939, 1.168266948",1.9226793563966723e-59,0.004505471201960124,0.5,0.002252735600980062,0.002252735600980062,0.04413012743442335,0.08478850379700946,0.5,0.04239425189850473,0.04239425189850473
438,"1.051479254, 1.962389317",2.933517550236845e-43,0.005202444512446227,0.5,0.0026012222562231133,0.0026012222562231133,0.027091563392456955,0.06003377150107421,0.5,0.030016885750537105,0.030016885750537105
439,"-0.385149326, 0.601706554",3.923247128963242e-25,0.006682171770484875,0.5,0.0033410858852424377,0.0033410858852424377,0.008626900508902045,0.0358453600210894,0.5,0.0179226800105447,0.0179226800105447
440,"1.938800239, -0.099196509",1.3793841162565864e-40,0.005168045191470668,0.5,0.002584022595735334,0.002584022595735334,0.025604407191228064,0.06095990041041412,0.5,0.03047995020520706,0.03047995020520706
441,"0.583202931, -0.220380473",1.4371439330380753e-30,0.006162766206718679,0.5,0.0030813831033593394,0.0030813831033593394,0.022324479959795716,0.06813993104886532,0.5,0.03406996552443266,0.03406996552443266
442,"0.921459506, 1.949605475",9.247208080570522e-42,0.005291642176437094,0.5,0.002645821088218547,0.002645821088218547,0.02641355598284335,0.06528667996448553,0.5,0.03264333998224277,0.03264333998224277
443,"1.717553853, 1.460052692",2.696850241486377e-49,0.0049608704336346066,0.5,0.0024804352168173033,0.0024804352168173033,0.03387189660171665,0.06992534612038007,0.5,0.03496267306019003,0.03496267306019003
444,"3.691125631, 1.147893531",1.3976720593563708e-68,0.004165984230813672,0.5,0.002082992115406836,0.002082992115406836,0.015349760659286534,0.04615225916761413,0.5,0.023076129583807066,0.023076129583807066
445,"1.120610501, 1.936259285",5.833652450625405e-44,0.005167823316799859,0.5,0.0025839116583999296,0.0025839116583999296,0.027906683596475634,0.06520020347645039,0.5,0.032600101738225196,0.032600101738225196
446,"2.327833089, 1.54751514",3.2936170731830585e-57,0.004609061968365406,0.5,0.002304530984182703,0.002304530984182703,0.03969113524124229,0.06945914420767524,0.5,0.03472957210383762,0.03472957210383762
447,"2.806837255, 0.677582117",5.7641422464356955e-55,0.004602149962460826,0.5,0.002301074981230413,0.002301074981230413,0.043215951271313675,0.11352489428973332,0.5,0.05676244714486666,0.05676244714486666
448,"4.34362163, 2.76176079",4.605144615902327e-93,0.003658715185478007,0.5,0.0018293575927390035,0.0018293575927390035,0.012375028869986473,0.037885335582657505,0.5,0.018942667791328752,0.018942667791328752
449,"-0.184127649, -0.505589297",8.536191799055538e-24,0.006889329225567156,0.5,0.003444664612783578,0.003444664612783578,0.005856348789557378,0.03179746550852197,0.5,0.015898732754260986,0.015898732754260986
450,"2.678403926, 0.421911346",2.2527882032231924e-51,0.004673912030482519,0.5,0.0023369560152412595,0.0023369560152412595,0.04091854140822399,0.09063659269365816,0.5,0.04531829634682908,0.04531829634682908
451,"2.701649499, 0.876582147",5.851136883503235e-56,0.004630105781305836,0.5,0.002315052890652918,0.002315052890652918,0.04687653678910318,0.10918562824022428,0.5,0.05459281412011214,0.05459281412011214
452,"0.664681624, 0.341354533",1.4473765713001257e-33,0.0058256307533615295,0.5,0.0029128153766807647,0.0029128153766807647,0.02569190014513401,0.06124112642221364,0.5,0.03062056321110682,0.03062056321110682
453,"2.79326436, -0.118281052",1.0808499615987993e-47,0.004754466937616466,0.5,0.002377233468808233,0.002377233468808233,0.021821234549735252,0.04899643764793018,0.5,0.02449821882396509,0.02449821882396509
454,"0.861606671, 0.848109521",2.41850669001992e-37,0.005570614713973137,0.5,0.0027853073569865687,0.0027853073569865687,0.026258452567425223,0.06244068504290821,0.5,0.031220342521454104,0.031220342521454104
455,"3.008797304, 0.331274896",1.2558604566695847e-53,0.00454397521875677,0.5,0.002271987609378385,0.002271987609378385,0.030070763520364266,0.07751864095031158,0.5,0.03875932047515579,0.03875932047515579
456,"3.096392045, 2.454249461",7.68645277182656e-72,0.004143414020715573,0.5,0.0020717070103577866,0.0020717070103577866,0.03120369086418233,0.07476038372333235,0.5,0.037380191861666176,0.037380191861666176
457,"-0.39057859, 0.203248966",7.91396170784349e-24,0.006756851838574178,0.5,0.003378425919287089,0.003378425919287089,0.006869181857437449,0.03426562856381565,0.5,0.017132814281907827,0.017132814281907827
458,"2.788001689, 0.299908492",2.910284588445826e-51,0.00463956950893616,0.5,0.00231978475446808,0.00231978475446808,0.03513677027037231,0.07829919740963119,0.5,0.039149598704815596,0.039149598704815596
459,"2.331514542, 0.87795144",1.0274478582866124e-52,0.004777627900542342,0.5,0.002388813950271171,0.002388813950271171,0.048783436403957804,0.09790706226648659,0.5,0.04895353113324329,0.04895353113324329
460,"0.733221137, 0.501394388",9.020035355239411e-35,0.005686095327486507,0.5,0.0028430476637432535,0.0028430476637432535,0.02612511498493715,0.0665522195008586,0.5,0.0332761097504293,0.0332761097504293
461,"0.810046096, -1.869284623",6.3372969560459875e-21,0.00641125052095759,0.5,0.003205625260478795,0.003205625260478795,0.002241402125711814,0.024031702008396803,0.5,0.012015851004198401,0.012015851004198401
462,"2.5421658, 0.676897301",1.443695899492721e-52,0.004746616670342541,0.5,0.0023733083351712707,0.0023733083351712707,0.04817167492637947,0.15012810656048123,0.5,0.07506405328024061,0.07506405328024061
463,"1.867330273, 1.430480068",5.94420665518199e-51,0.004872060195427527,0.5,0.0024360300977137633,0.0024360300977137633,0.03576359656317466,0.06315307411695165,0.5,0.03157653705847582,0.03157653705847582
464,"1.420978744, 2.872545195",3.2929095219417063e-51,0.004825147083519338,0.5,0.002412573541759669,0.002412573541759669,0.009416750331238464,0.036986240405077316,0.5,0.018493120202538658,0.018493120202538658
465,"1.260602766, -0.333101032",7.978058054298026e-34,0.005625788883125768,0.5,0.002812894441562884,0.002812894441562884,0.026732642987092943,0.0697491324920541,0.5,0.03487456624602705,0.03487456624602705
466,"0.039739989, -0.501105466",1.8488139845514376e-25,0.006683957559570341,0.5,0.0033419787797851707,0.0033419787797851707,0.0085661606188467,0.03648929484207087,0.5,0.018244647421035435,0.018244647421035435
467,"2.211278429, 2.591370408",6.086052943930374e-60,0.004516611274444247,0.5,0.0022583056372221235,0.0022583056372221235,0.02189948737635748,0.05836658142904619,0.5,0.029183290714523094,0.029183290714523094
468,"-0.020828644, 0.92567293",2.830323511164305e-29,0.006287601946751041,0.5,0.0031438009733755204,0.0031438009733755204,0.014478927675611618,0.0416667698849368,0.5,0.0208333849424684,0.0208333849424684
469,"1.340390888, -0.198239505",1.94052469521963e-35,0.005522512224412373,0.5,0.0027612561122061863,0.0027612561122061863,0.027919984394347758,0.06540251699899585,0.5,0.032701258499497926,0.032701258499497926
470,"1.772638209, 1.546747975",2.548935894875301e-50,0.004902472394211209,0.5,0.0024512361971056047,0.0024512361971056047,0.03414925377257964,0.0670083477985444,0.5,0.0335041738992722,0.0335041738992722
471,"-1.162434632, -0.3769205",8.009474751199208e-17,0.007941308262109079,0.5,0.003970654131054539,0.003970654131054539,0.00227354997308139,0.02134100693886099,0.5,0.010670503469430496,0.010670503469430496
472,"1.42102723, -0.081203336",5.952704571223421e-37,0.005468093063377667,0.5,0.0027340465316888335,0.0027340465316888335,0.028691144979031212,0.0598788354985487,0.5,0.02993941774927435,0.02993941774927435
473,"2.988302451, 2.680960176",3.1382827487860926e-71,0.004169413315366963,0.5,0.0020847066576834814,0.0020847066576834814,0.026157436028526087,0.06194356677523512,0.5,0.03097178338761756,0.03097178338761756
474,"5.169691283, 5.2576859",1.1388407113202515e-124,0.0031631176324639384,0.5,0.0015815588162319692,0.0015815588162319692,0.008902409628410702,0.02923200267264864,0.5,0.01461600133632432,0.01461600133632432
475,"1.413178895, -0.2878573",3.2926871755506037e-35,0.005521155967280337,0.5,0.0027605779836401686,0.0027605779836401686,0.02630148384566244,0.06338794520780644,0.5,0.03169397260390322,0.03169397260390322
476,"4.163124867, 2.626514336",2.252451406881168e-89,0.0037335686605643676,0.5,0.0018667843302821838,0.0018667843302821838,0.01546248558529037,0.04705848141656939,0.5,0.023529240708284695,0.023529240708284695
477,"1.908938532, 0.844877339",1.2824709009856667e-48,0.004964997713242264,0.5,0.002482498856621132,0.002482498856621132,0.041414472057566945,0.09140440047572353,0.5,0.04570220023786176,0.04570220023786176
478,"2.009651699, 3.703236811",3.981901992898075e-63,0.004380984571282294,0.5,0.002190492285641147,0.002190492285641147,0.002675194178177992,0.028992130862873496,0.5,0.014496065431436748,0.014496065431436748
479,"0.600724114, -1.994276669",4.1686070884724074e-19,0.006665609377514216,0.5,0.003332804688757108,0.003332804688757108,0.0012019659445312776,0.021070707319616785,0.5,0.010535353659808393,0.010535353659808393
480,"1.943682849, 0.531106432",3.2868513720333273e-46,0.005068308975198576,0.5,0.002534154487599288,0.002534154487599288,0.040719712208188305,0.0756484477022783,0.5,0.03782422385113915,0.03782422385113915
481,"2.704670577, 1.536192402",5.013874599586996e-62,0.004418356011749741,0.5,0.0022091780058748705,0.0022091780058748705,0.04205912031239786,0.07565651361797218,0.5,0.03782825680898609,0.03782825680898609
482,"4.132287172, 1.820802265",5.739966201524597e-81,0.003873123154721922,0.5,0.001936561577360961,0.001936561577360961,0.01611268883997354,0.04360841187660081,0.5,0.021804205938300406,0.021804205938300406
483,"-0.298140112, 1.273816973",1.0335207032127895e-27,0.006419310436223657,0.5,0.0032096552181118286,0.0032096552181118286,0.007566081671011311,0.039789781153118084,0.5,0.019894890576559042,0.019894890576559042
484,"1.390509573, 1.597449188",5.442461687736866e-46,0.005105967983203531,0.5,0.0025529839916017655,0.0025529839916017655,0.03130016172761008,0.0648059647404742,0.5,0.0324029823702371,0.0324029823702371
485,"3.466594436, 1.754148324",7.733880345305584e-73,0.004083547360244732,0.5,0.002041773680122366,0.002041773680122366,0.031154761523314412,0.07333870933999184,0.5,0.03666935466999592,0.03666935466999592
486,"2.196677679, 2.655350793",5.012843808422732e-60,0.004493092545053624,0.5,0.002246546272526812,0.002246546272526812,0.02007096525286408,0.0555443042344645,0.5,0.02777215211723225,0.02777215211723225
487,"1.566385422, 1.90264034",4.148028405646191e-49,0.004968246096014586,0.5,0.002484123048007293,0.002484123048007293,0.030665405115781294,0.06542473442163327,0.5,0.032712367210816634,0.032712367210816634
488,"1.913343628, 2.271313724",9.486247718689792e-55,0.004729423328798102,0.5,0.002364711664399051,0.002364711664399051,0.02655471636823787,0.05657269021590694,0.5,0.02828634510795347,0.02828634510795347
489,"3.43252266, 2.119730135",2.3931683370765223e-75,0.004065159036113971,0.5,0.0020325795180569854,0.0020325795180569854,0.03223305375541849,0.08000552676631958,0.5,0.04000276338315979,0.04000276338315979
490,"3.051011414, 2.069442456",1.6245926363036912e-69,0.004218777467248722,0.5,0.002109388733624361,0.002109388733624361,0.03867505963599955,0.0923271826098116,0.5,0.0461635913049058,0.0461635913049058
491,"3.282127142, 0.800823546",9.00698479641346e-61,0.0043613594132232755,0.5,0.0021806797066116377,0.0021806797066116377,0.025711226629466895,0.06038936306560723,0.5,0.030194681532803615,0.030194681532803615
492,"2.357610489, -1.049252463",7.252226538599964e-37,0.005056018064850888,0.5,0.002528009032425444,0.002528009032425444,0.005496953243798088,0.03238165637872417,0.5,0.016190828189362086,0.016190828189362086
493,"0.473212293, -0.6570193",1.045837188985567e-26,0.006288756719089267,0.5,0.0031443783595446334,0.0031443783595446334,0.014285954307035572,0.0435761591844456,0.5,0.0217880795922228,0.0217880795922228
494,"4.11779955, 3.237097233",1.083400211298795e-91,0.0036967930806295363,0.5,0.0018483965403147682,0.0018483965403147682,0.010748364298812168,0.04347417860810434,0.5,0.02173708930405217,0.02173708930405217
495,"0.782546047, -0.380384786",1.6744674293422593e-30,0.005965390291894358,0.5,0.002982695145947179,0.002982695145947179,0.024004636786890382,0.06605180268643483,0.5,0.033025901343217416,0.033025901343217416
496,"1.882840873, 0.102963884",7.132166484234522e-42,0.005149736732468023,0.5,0.0025748683662340116,0.0025748683662340116,0.030695824858464484,0.0614293200645686,0.5,0.0307146600322843,0.0307146600322843
497,"0.621786517, 0.296767388",5.221695939426207e-33,0.005878311798351637,0.5,0.0029391558991758186,0.0029391558991758186,0.02509271162307471,0.05733298873769816,0.5,0.02866649436884908,0.02866649436884908
498,"1.970098877, 3.062401529",5.462314887291759e-59,0.004509136671270798,0.5,0.002254568335635399,0.002254568335635399,0.008860624430528766,0.04118146582054031,0.5,0.020590732910270155,0.020590732910270155
499,"2.23867004, 1.575969493",3.290583980190319e-56,0.004655366449488145,0.5,0.0023276832247440724,0.0023276832247440724,0.038485407806989495,0.06845264700240006,0.5,0.03422632350120003,0.03422632350120003
